,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
54,Derek Fisher,PG,23,LAL,13,13,21.4,2.1,5.2,0.397,0.5,1.5,0.3,1.6,3.7,0.438,0.441,1.4,2.2,0.621,0.2,1.8,1.9,3.8,1.3,0.0,1.2,2.5,6.0
55,Greg Foster,C,29,UTA,20,16,16.8,2.0,4.3,0.453,0.1,0.1,0.5,1.9,4.2,0.452,0.459,0.2,0.3,0.6,1.0,2.4,3.4,0.3,0.1,0.3,0.9,2.8,4.1
56,Rick Fox,SF,28,LAL,13,13,32.9,3.9,8.8,0.447,1.6,4.1,0.396,2.3,4.7,0.492,0.539,1.5,1.8,0.826,1.4,3.1,4.5,3.9,0.8,0.2,1.6,3.6,10.9
57,Kevin Garnett*,PF,21,MIN,5,5,38.8,7.2,15.0,0.48,0.0,0.0,0.0,7.2,15.0,0.48,0.48,1.4,1.8,0.778,3.4,6.2,9.6,4.0,0.8,2.4,4.4,3.4,15.8
58,Chris Gatling,PF,30,NJN,3,1,27.0,6.3,12.7,0.5,0.0,0.0,0.0,6.3,12.7,0.5,0.5,2.7,4.0,0.667,2.0,1.3,3.3,0.7,0.7,0.7,1.0,3.0,15.3
59,Reggie Geary,PG,24,SAS,7,0,6.6,0.4,1.0,0.429,0.1,0.6,0.25,0.3,0.4,0.667,0.5,0.3,0.6,0.5,0.0,0.3,0.3,0.9,0.1,0.0,0.3,1.4,1.3
60,Matt Geiger,C,28,CHH,4,0,5.5,0.3,1.5,0.167,0.0,0.0,0.0,0.3,1.5,0.167,0.167,0.0,0.0,0.0,0.8,0.5,1.3,0.3,0.0,0.0,0.3,0.5,0.5
61,Kendall Gill,SF,29,NJN,3,3,33.3,6.0,13.3,0.45,0.0,0.0,0.0,6.0,13.3,0.45,0.45,2.3,2.7,0.875,1.0,3.3,4.3,1.0,1.3,0.3,1.3,5.0,14.3
62,Brian Grant,SF,25,POR,4,4,33.8,4.8,9.0,0.528,0.0,0.0,0.0,4.8,9.0,0.528,0.528,3.8,4.5,0.833,4.5,6.3,10.8,1.5,1.0,0.8,1.3,5.0,13.3
63,Gary Grant,PG,32,POR,4,0,6.8,0.5,1.8,0.286,0.3,1.0,0.25,0.3,0.8,0.333,0.357,0.0,0.0,0.0,0.5,0.8,1.3,1.8,0.3,0.3,0.5,0.5,1.3
64,Tom Hammonds,PF,30,MIN,5,1,22.6,2.4,5.6,0.429,0.0,0.0,0.0,2.4,5.6,0.429,0.429,2.4,3.2,0.75,2.0,2.4,4.4,0.4,0.0,0.2,0.8,3.6,7.2
65,Tim Hardaway*,PG,31,MIA,5,5,44.4,8.4,18.8,0.447,3.4,7.8,0.436,5.0,11.0,0.455,0.537,5.8,7.4,0.784,0.6,2.8,3.4,6.6,1.2,0.0,3.6,1.8,26.0
66,Ron Harper,PG,34,CHI,21,21,26.8,2.7,5.8,0.459,0.2,0.9,0.263,2.4,4.9,0.495,0.48,1.1,1.9,0.615,1.0,2.6,3.7,2.3,1.0,0.9,0.9,2.0,6.7
67,Othella Harrington,PF,24,HOU,3,0,7.7,2.0,4.0,0.5,0.0,0.3,0.0,2.0,3.7,0.545,0.5,1.3,1.7,0.8,1.0,1.3,2.3,0.0,0.0,0.3,0.0,0.3,5.3
68,Lucious Harris,SG,27,NJN,3,0,17.3,0.7,2.0,0.333,0.0,0.7,0.0,0.7,1.3,0.5,0.333,1.7,2.0,0.833,0.3,2.3,2.7,0.3,0.7,0.0,0.7,3.7,3.0
69,Hersey Hawkins,SG,31,SEA,10,10,33.7,4.1,8.8,0.466,1.7,4.3,0.395,2.4,4.5,0.533,0.563,3.5,4.0,0.875,1.7,4.0,5.7,3.6,1.8,0.1,0.9,2.4,13.4
70,Alan Henderson,PF,25,ATL,4,4,31.5,5.0,9.5,0.526,0.0,0.3,0.0,5.0,9.3,0.541,0.526,2.8,4.5,0.611,2.5,3.0,5.5,1.0,0.8,0.3,1.5,3.3,12.8
71,Cedric Henderson,SF,22,CLE,4,4,39.3,2.8,7.0,0.393,0.0,0.3,0.0,2.8,6.8,0.407,0.393,2.0,3.3,0.615,1.0,3.3,4.3,2.8,1.5,0.0,3.3,3.5,7.5
72,Carl Herrera,PF,31,SAS,5,0,5.0,0.2,0.6,0.333,0.0,0.0,0.0,0.2,0.6,0.333,0.333,0.0,0.0,0.0,0.0,0.8,0.8,0.2,0.0,0.0,0.2,0.8,0.4
73,Fred Hoiberg,SG,25,IND,2,0,10.0,1.5,4.0,0.375,0.5,1.0,0.5,1.0,3.0,0.333,0.438,1.0,1.0,1.0,0.5,1.5,2.0,0.5,0.5,0.0,0.0,1.0,4.5
74,Jeff Hornacek,SG,34,UTA,20,20,31.8,3.7,8.9,0.416,0.7,1.5,0.467,3.0,7.4,0.405,0.455,2.8,3.3,0.846,0.4,2.2,2.5,3.2,1.0,0.2,1.6,2.6,10.9
75,Robert Horry,PF,27,LAL,13,13,32.5,3.0,5.4,0.557,0.5,1.3,0.353,2.5,4.1,0.623,0.6,2.2,3.2,0.683,2.6,3.8,6.5,3.1,1.1,1.1,1.4,3.5,8.6
76,Allan Houston,SG,26,NYK,10,10,40.3,7.6,17.5,0.434,0.9,2.3,0.391,6.7,15.2,0.441,0.46,5.0,5.8,0.862,0.6,3.2,3.8,2.8,0.5,0.1,3.2,2.7,21.1
77,Zydrunas Ilgauskas,C,22,CLE,4,4,36.8,7.0,12.3,0.571,0.0,0.0,0.0,7.0,12.3,0.571,0.571,3.3,6.3,0.52,3.5,4.0,7.5,0.5,0.5,1.3,2.5,5.5,17.3
78,Jaren Jackson,SG,30,SAS,9,8,35.4,3.3,9.8,0.341,2.0,6.6,0.305,1.3,3.2,0.414,0.443,1.6,2.1,0.737,0.4,3.9,4.3,1.6,0.6,0.1,1.3,3.4,10.2
79,Mark Jackson,PG,32,IND,16,16,30.9,3.3,7.9,0.417,0.9,2.3,0.378,2.4,5.6,0.433,0.472,1.7,2.1,0.794,1.1,3.4,4.6,8.3,1.4,0.0,2.9,1.8,9.2
80,Avery Johnson,PG,32,SAS,9,9,38.0,6.8,11.2,0.604,0.0,0.2,0.0,6.8,11.0,0.616,0.604,3.8,5.7,0.667,0.3,1.1,1.4,6.1,1.0,0.0,2.3,3.0,17.3
81,Eddie Johnson,SF,38,HOU,5,0,17.8,1.8,5.4,0.333,0.6,2.0,0.3,1.2,3.4,0.353,0.389,1.4,1.6,0.875,0.8,0.8,1.6,0.2,0.0,0.0,0.6,2.0,5.6
82,Kevin Johnson,PG,31,PHO,4,1,30.5,5.8,10.5,0.548,0.3,1.0,0.25,5.5,9.5,0.579,0.56,2.0,3.0,0.667,0.5,1.8,2.3,4.8,0.5,0.3,1.5,1.5,13.8
83,Larry Johnson,SF,28,NYK,8,8,38.8,6.5,13.4,0.486,0.3,1.3,0.2,6.3,12.1,0.515,0.495,4.6,6.3,0.74,3.1,3.5,6.6,1.6,1.3,0.4,3.1,3.8,17.9
84,Charles Jones,PF,40,HOU,4,0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.3,0.5,0.8,0.3,0.0,0.0,0.0,1.0,0.5
85,Eddie Jones,SG,26,LAL,13,13,36.6,5.3,11.4,0.466,1.5,3.7,0.417,3.8,7.7,0.49,0.534,4.8,5.8,0.829,0.9,3.0,3.9,2.5,2.0,1.6,1.3,2.8,17.0
86,Michael Jordan*,SG,34,CHI,21,21,41.5,11.6,25.0,0.462,0.6,2.0,0.302,11.0,23.0,0.476,0.474,8.6,10.6,0.812,1.6,3.5,5.1,3.5,1.5,0.6,2.1,2.2,32.4
87,Reggie Jordan,SG,30,MIN,2,0,14.5,2.5,4.0,0.625,0.5,0.5,1.0,2.0,3.5,0.571,0.688,0.5,1.0,0.5,1.5,3.0,4.5,1.5,0.5,0.0,0.0,2.5,6.0
88,Adam Keefe,C,27,UTA,15,10,10.3,0.7,1.9,0.345,0.0,0.0,0.0,0.7,1.9,0.345,0.345,0.7,1.1,0.647,0.9,1.4,2.3,0.1,0.3,0.1,0.2,1.2,2.1
89,Shawn Kemp,PF,28,CLE,4,4,38.0,8.3,17.8,0.465,0.0,0.0,0.0,8.3,17.8,0.465,0.465,9.5,11.3,0.844,4.0,6.3,10.3,2.0,1.3,1.0,4.0,3.0,26.0
90,Steve Kerr,PG,32,CHI,21,0,19.8,1.6,3.6,0.434,0.9,2.0,0.463,0.7,1.7,0.4,0.559,0.9,1.0,0.818,0.4,0.4,0.8,1.7,0.3,0.0,0.2,1.2,4.9
91,Jerome Kersey,SF,35,SEA,10,5,21.3,3.1,7.2,0.431,0.0,0.3,0.0,3.1,6.9,0.449,0.431,1.6,1.9,0.842,1.7,2.3,4.0,0.9,1.0,1.0,1.3,3.2,7.8
92,Jason Kidd*,PG,24,PHO,4,4,42.8,5.5,14.5,0.379,0.0,1.8,0.0,5.5,12.8,0.431,0.379,3.3,4.0,0.813,1.3,4.5,5.8,7.8,4.0,0.5,3.0,3.3,14.3
93,Kerry Kittles,SG,23,NJN,3,3,42.0,5.7,13.3,0.425,1.7,4.3,0.385,4.0,9.0,0.444,0.488,3.3,3.7,0.909,0.0,5.0,5.0,2.7,1.3,0.7,2.3,4.0,16.3
94,Brevin Knight,PG,22,CLE,4,4,33.0,1.5,5.3,0.286,0.0,0.0,0.0,1.5,5.3,0.286,0.286,1.5,2.5,0.6,0.0,4.0,4.0,5.8,2.5,0.3,2.0,4.0,4.5
95,Toni Kukoč*,SF,29,CHI,21,17,30.3,5.0,10.4,0.486,1.1,2.9,0.377,4.0,7.5,0.529,0.539,1.9,3.0,0.645,1.1,2.7,3.9,2.9,1.2,0.5,1.3,2.7,13.1
96,Christian Laettner,PF,28,ATL,4,0,21.8,3.0,8.8,0.343,0.0,0.8,0.0,3.0,8.0,0.375,0.343,3.8,4.3,0.882,0.8,3.5,4.3,1.0,1.5,0.3,2.0,4.0,9.8
97,Voshon Lenard,SG,24,MIA,5,5,37.2,4.8,10.4,0.462,1.8,5.2,0.346,3.0,5.2,0.577,0.548,3.0,4.0,0.75,0.2,3.6,3.8,1.4,0.2,0.4,2.2,4.0,14.4
98,Alton Lister,C,39,POR,2,0,5.5,0.5,1.5,0.333,0.0,0.0,0.0,0.5,1.5,0.333,0.333,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.5,1.0,2.5,1.0
99,Brad Lohaus,PF,33,SAS,4,0,2.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3,0.3,0.0,0.0,0.0,0.0
100,Luc Longley,C,29,CHI,18,16,25.3,3.0,6.7,0.45,0.0,0.0,0.0,3.0,6.7,0.45,0.45,1.9,2.2,0.872,1.9,3.1,5.0,1.9,0.7,0.8,2.0,4.1,7.9
101,Dan Majerle,SG,32,MIA,2,2,31.0,1.5,4.0,0.375,1.0,3.0,0.333,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,2.0,2.5,2.5,2.0,0.5,0.5,1.5,4.5
102,Karl Malone*,PF,34,UTA,20,20,39.8,9.9,21.0,0.471,0.0,0.2,0.0,9.9,20.9,0.475,0.471,6.5,8.3,0.788,2.4,8.5,10.9,3.4,1.1,1.0,3.0,3.5,26.3
103,Matt Maloney,PG,26,HOU,5,5,33.0,2.0,6.0,0.333,1.0,4.0,0.25,1.0,2.0,0.5,0.417,1.6,1.8,0.889,0.0,1.6,1.6,3.6,0.4,0.4,0.8,2.2,6.6
104,Stephon Marbury,PG,20,MIN,5,5,41.8,4.4,14.4,0.306,1.4,5.0,0.28,3.0,9.4,0.319,0.354,3.6,4.6,0.783,1.0,2.2,3.2,7.6,2.4,0.0,3.6,3.2,13.8
105,Jamal Mashburn,SF,25,MIA,5,3,25.8,2.4,9.0,0.267,0.8,2.2,0.364,1.6,6.8,0.235,0.311,0.6,0.8,0.75,0.8,3.6,4.4,1.8,0.6,0.2,1.8,4.2,6.2
106,Anthony Mason,PF,31,CHH,9,9,40.8,6.3,11.0,0.576,0.0,0.1,0.0,6.3,10.9,0.582,0.576,2.8,4.7,0.595,1.9,6.0,7.9,3.4,0.9,0.0,2.4,1.9,15.4
107,George McCloud,SF,30,PHO,4,3,31.5,5.3,10.3,0.512,3.0,5.3,0.571,2.3,5.0,0.45,0.659,0.8,1.0,0.75,0.5,4.3,4.8,2.0,0.3,0.3,1.5,3.8,14.3
108,Antonio McDyess,PF,23,PHO,4,4,36.8,7.8,16.3,0.477,0.0,0.0,0.0,7.8,16.3,0.477,0.477,2.3,3.5,0.643,4.5,8.8,13.3,1.0,0.5,1.5,1.3,3.0,17.8
109,Jim McIlvaine,C,25,SEA,6,4,9.8,1.0,3.3,0.3,0.0,0.2,0.0,1.0,3.2,0.316,0.3,0.2,0.3,0.5,1.2,0.5,1.7,0.2,0.3,1.0,0.2,3.7,2.2
110,Derrick McKey,SF,31,IND,15,0,18.9,1.5,4.6,0.333,0.2,0.7,0.3,1.3,3.9,0.339,0.355,1.2,1.5,0.783,0.5,2.1,2.7,0.7,0.6,0.5,0.7,3.3,4.5
111,Nate McMillan,SG,33,SEA,7,0,14.1,0.9,2.6,0.333,0.3,1.7,0.167,0.6,0.9,0.667,0.389,0.3,0.3,1.0,0.3,2.0,2.3,2.1,0.4,0.3,0.3,2.4,2.3
112,Marko Milič,SF,20,PHO,2,0,2.0,1.0,1.5,0.667,0.0,0.0,0.0,1.0,1.5,0.667,0.667,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,2.0
113,Anthony Miller,PF,26,ATL,4,0,8.3,0.8,2.0,0.375,0.0,0.0,0.0,0.8,2.0,0.375,0.375,0.5,0.5,1.0,1.3,1.0,2.3,0.3,0.5,0.3,0.8,1.3,2.0
114,Reggie Miller*,SG,32,IND,16,16,39.3,6.1,14.4,0.426,2.4,5.9,0.4,3.8,8.4,0.444,0.509,5.3,5.9,0.904,0.3,1.4,1.8,2.0,1.2,0.2,1.7,1.6,19.9
115,Chris Mills,SF,28,NYK,9,2,18.7,1.7,3.9,0.429,0.4,1.1,0.4,1.2,2.8,0.44,0.486,1.1,1.3,0.833,0.9,2.1,3.0,0.6,0.9,0.2,0.7,2.3,4.9
116,Terry Mills,PF,30,MIA,2,0,5.5,0.5,2.5,0.2,0.5,2.0,0.25,0.0,0.5,0.0,0.3,0.5,1.0,0.5,0.0,1.5,1.5,0.0,0.0,0.0,0.0,1.5,2.0
117,Sam Mitchell,SF,34,MIN,5,5,35.4,5.2,11.6,0.448,0.6,2.8,0.214,4.6,8.8,0.523,0.474,3.4,3.8,0.895,1.4,4.0,5.4,1.6,0.2,0.2,1.0,3.6,14.4
118,Chris Morris,SF,32,UTA,17,0,14.1,1.6,4.1,0.406,0.4,1.4,0.304,1.2,2.7,0.457,0.457,0.8,1.2,0.7,0.5,2.3,2.8,0.6,0.3,0.2,0.5,2.2,4.5
