,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1,Denver Nuggets,82,19955,41.5,87.2,0.475,0.3,1.6,0.207,41.1,85.6,0.48,26.2,33.4,0.783,14.5,27.4,41.9,22.2,7.9,4.2,15.8,23.1,109.4
1,2,Milwaukee Bucks*,82,19755,43.6,87.6,0.498,0.4,1.5,0.229,43.3,86.1,0.503,21.1,27.4,0.77,14.8,28.2,43.0,27.2,10.1,6.2,18.5,25.8,108.7
2,3,San Antonio Spurs*,82,19805,42.1,85.7,0.491,0.2,1.0,0.176,41.9,84.7,0.495,24.2,31.4,0.769,15.4,30.4,45.8,24.1,8.1,7.6,18.1,24.9,108.5
3,4,Golden State Warriors,82,19730,42.9,87.8,0.489,0.7,2.5,0.286,42.2,85.2,0.495,22.0,30.3,0.727,16.9,28.5,45.4,24.4,7.4,3.6,18.6,26.0,108.5
4,5,Boston Celtics*,82,19780,43.1,85.5,0.504,0.8,2.9,0.27,42.3,82.6,0.513,21.4,28.5,0.752,13.9,29.2,43.1,26.5,8.2,7.2,19.0,24.0,108.4
5,6,Chicago Bulls*,82,19780,41.7,83.2,0.501,0.5,2.2,0.212,41.2,81.1,0.508,23.9,30.9,0.774,14.8,29.8,44.6,23.2,8.8,6.2,20.2,24.8,107.8
6,7,Los Angeles Lakers*,82,19805,44.6,87.1,0.512,0.2,1.1,0.181,44.4,86.0,0.516,18.2,24.9,0.729,13.7,29.4,43.1,27.9,9.5,6.5,18.4,23.1,107.6
7,8,Houston Rockets*,82,19805,43.1,88.4,0.487,0.3,1.4,0.178,42.8,87.0,0.492,20.6,26.8,0.77,14.7,28.3,42.9,25.3,8.5,4.7,17.5,22.9,107.0
8,9,Philadelphia 76ers*,82,19855,42.5,82.7,0.514,0.2,1.0,0.226,42.3,81.7,0.518,21.8,28.4,0.768,12.8,30.6,43.4,27.7,10.0,6.9,19.9,24.1,107.0
9,10,Portland Trail Blazers*,82,19855,43.9,88.4,0.496,0.3,1.7,0.169,43.6,86.7,0.503,18.5,25.7,0.718,14.6,28.0,42.6,26.3,9.0,5.6,17.8,23.9,106.5
10,11,Indiana Pacers*,82,19730,42.1,87.3,0.482,0.4,2.0,0.178,41.7,85.3,0.489,21.9,30.6,0.715,16.0,27.3,43.3,25.2,10.0,5.8,18.0,24.2,106.4
11,12,New York Knicks*,82,19830,42.0,86.9,0.483,0.7,2.8,0.237,41.3,84.1,0.491,21.4,28.6,0.747,13.6,26.4,40.0,23.7,10.3,3.8,17.5,23.0,106.0
12,13,San Diego Clippers,82,19730,42.2,88.4,0.477,1.6,4.9,0.324,40.6,83.4,0.486,20.0,27.3,0.735,14.2,26.0,40.2,25.5,9.3,3.5,17.1,25.2,106.0
13,14,Kansas City Kings*,82,19830,42.7,85.4,0.5,0.6,2.0,0.292,42.1,83.4,0.505,18.8,26.3,0.714,12.4,29.3,41.6,27.1,8.6,4.6,17.3,25.0,104.7
14,15,Phoenix Suns*,82,19755,41.6,85.0,0.49,0.4,1.9,0.217,41.2,83.1,0.496,21.0,28.2,0.745,14.3,28.9,43.2,25.6,10.2,4.8,20.1,23.2,104.6
15,16,Atlanta Hawks,82,19930,39.9,83.2,0.479,0.1,1.0,0.122,39.8,82.2,0.484,24.4,31.4,0.777,14.6,26.9,41.5,22.4,9.1,5.7,19.4,27.6,104.3
16,17,Cleveland Cavaliers,82,19780,42.8,91.5,0.467,0.9,3.0,0.289,41.9,88.6,0.473,17.9,23.0,0.778,15.1,27.0,42.1,24.1,7.6,3.9,16.8,24.0,104.3
17,18,Utah Jazz,82,19730,41.5,85.0,0.488,0.5,2.0,0.258,41.0,83.0,0.494,19.9,25.9,0.767,12.0,29.0,40.9,24.3,7.9,4.8,17.7,26.3,103.4
18,19,Seattle SuperSonics,82,19780,40.4,86.4,0.468,0.4,1.4,0.274,40.1,85.0,0.471,21.9,28.7,0.763,14.1,29.4,43.6,23.5,7.6,5.3,18.4,24.0,103.2
19,20,Washington Bullets,82,19780,42.1,89.1,0.472,0.8,2.9,0.27,41.3,86.3,0.479,17.8,24.6,0.723,13.7,30.0,43.7,25.5,7.6,4.6,16.9,22.5,102.7
20,21,Dallas Mavericks,82,19780,39.4,85.2,0.462,0.6,2.0,0.279,38.8,83.2,0.467,23.0,30.6,0.751,13.6,26.8,40.4,24.4,6.9,2.6,17.7,24.7,102.4
21,22,New Jersey Nets,82,19805,40.0,84.2,0.475,0.4,1.6,0.246,39.6,82.6,0.48,20.5,27.3,0.751,12.6,27.3,39.9,23.8,8.6,5.3,19.2,25.4,101.0
22,23,Detroit Pistons,82,19755,38.8,83.9,0.463,0.2,1.0,0.155,38.7,82.8,0.467,20.3,28.0,0.725,14.4,25.3,39.8,21.8,10.6,5.9,21.1,25.5,98.1
